radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averagesignal
NR,505,2,27504,7517265994,-1,153.0135,-27.4765,1000,2,1,1743133468,1743987003,0
NR,505,2,27504,7517270089,-1,153.0129,-27.477,1000,2,1,1743133478,1743987003,0
NR,505,2,27504,7517413449,-1,153.0127,-27.4775,1000,1,1,1743133488,1743133488,0
NR,505,2,27504,7517413457,-1,153.0126,-27.4784,1000,4,1,1743133508,1743987003,0
NR,505,2,27504,7517413393,-1,153.0125,-27.4785,1000,1,1,1743134144,1743134144,0
NR,505,2,27504,7517208649,-1,153.045,-27.4505,1000,4,1,1743975870,1744001648,0
NR,505,2,27504,7517208657,-1,153.0448,-27.45,1000,4,1,1743976422,1744001648,0
NR,505,2,27504,7517204546,-1,153.045,-27.4502,1000,2,1,1743977192,1744001648,0
NR,505,2,27504,7517204499,-1,153.0435,-27.4524,1000,2,1,1743980537,1744435082,0
NR,505,2,27504,7517823058,-1,153.0466,-27.4516,1000,1,1,1743980767,1743980767,0
NR,505,2,27504,7517822994,-1,153.0468,-27.4517,1000,1,1,1743980777,1743980777,0
NR,505,2,27501,7521091603,-1,153.0465,-27.4542,1000,1,1,1744089304,1744089304,0
NR,505,2,27504,7520329810,-1,153.0417,-27.454,1000,4,1,1744408460,1744435082,0
NR,505,2,27504,7518150673,-1,153.0418,-27.454,1000,1,1,1744408500,1744408500,0
NR,505,2,27504,7518150721,-1,153.0418,-27.4538,1000,3,1,1744410950,1744435082,0
NR,505,2,27504,7517544529,-1,153.0391,-27.4533,1000,9,1,1744413000,1749784081,0
NR,505,2,27504,7520329811,-1,153.0401,-27.452,1000,9,1,1744413180,1749784081,0
NR,505,2,27504,7519895627,-1,153.0232,-27.4698,1000,4,1,1744517733,1744544360,0
NR,505,2,27504,7520219218,-1,153.0246,-27.4688,1000,5,1,1744517813,1749887463,0
NR,505,2,27504,7519883345,-1,153.0315,-27.4609,1000,6,1,1744518175,1749784081,0
NR,505,2,27504,7520051283,-1,153.0327,-27.4585,1000,2,1,1744518205,1744544360,0
NR,505,2,27504,7519813714,-1,153.0339,-27.4574,1000,10,1,1744518215,1749887522,0
NR,505,2,27504,7519912017,-1,153.0335,-27.4577,1000,5,1,1744518225,1749887522,0
NR,505,2,27504,7516966995,-1,153.0347,-27.4569,1000,10,1,1744518266,1749887522,0
NR,505,2,27504,7519813713,-1,153.036,-27.455,1000,6,1,1744518286,1749784081,0
NR,505,2,27504,7516966993,-1,153.0366,-27.4545,1000,3,1,1744518306,1749784081,0
NR,505,2,27501,7521566739,-1,153.0484,-27.4524,1000,1,1,1744518661,1744518661,0
NR,505,1,2119168,237375233,-1,151.2797,-33.8175,1000,2,1,1744865148,1744885744,0
NR,505,1,2119424,237936389,-1,151.2818,-33.8047,1000,4,1,1744865268,1744885744,0
NR,505,2,29501,5102260241,-1,115.7723,-31.8884,1000,8,1,1745026729,1745166183,0
NR,505,1,2120192,237368322,-1,151.2171,-33.7589,1000,9,1,1745105226,1745128562,0
NR,505,1,2151424,237606145,-1,151.2097,-33.7603,1000,5,1,1745105406,1745128562,0
NR,505,1,2119680,237645569,-1,151.2079,-33.7613,1000,3,1,1745105426,1745128562,0
NR,505,1,2119680,237645827,-1,151.2055,-33.7646,1000,14,1,1745105436,1745128562,0
NR,505,1,2120192,237361666,-1,151.2034,-33.7727,1000,10,1,1745105496,1745128562,0
NR,505,1,2120192,237362178,-1,151.203,-33.7735,1000,3,1,1745105516,1745128562,0
NR,505,1,2120192,237259777,-1,151.1971,-33.7757,1000,4,1,1745105556,1745128562,0
NR,505,1,2120192,237259778,-1,151.1953,-33.7782,1000,5,1,1745105586,1745128562,0
NR,505,1,2120960,237372163,-1,151.1944,-33.7818,1000,10,1,1745105616,1745128563,0
NR,505,1,2120960,237371651,-1,151.1944,-33.7828,1000,2,1,1745105696,1745128562,0
NR,505,1,2119936,237005059,-1,151.1895,-33.7843,1000,4,1,1745105756,1745128562,0
NR,505,1,2120192,237470978,-1,151.186,-33.7854,1000,3,1,1745105816,1745128563,0
NR,505,1,2119936,237369857,-1,151.1805,-33.7895,1000,11,1,1745105856,1745128563,0
NR,505,1,2119936,237369345,-1,151.1795,-33.7874,1000,1,1,1745105926,1745105926,0
NR,505,1,2119936,235701249,-1,151.179,-33.7945,1000,3,1,1745106016,1745128563,0
NR,505,1,2119936,235701250,-1,151.1774,-33.7959,1000,8,1,1745106026,1745128563,0
NR,505,1,2119936,235699201,-1,151.1795,-33.7967,1000,9,1,1745106056,1745128563,0
NR,505,1,2119936,235701251,-1,151.174,-33.7961,1000,2,1,1745106296,1745128563,0
NR,505,1,2119936,237010179,-1,151.17,-33.7963,1000,9,1,1745106306,1745128563,0
NR,505,1,2119936,237369347,-1,151.1666,-33.7947,1000,2,1,1745106396,1745128563,0
NR,505,1,2120448,235662852,-1,151.1436,-33.7931,1691,13,1,1745106436,1745128563,0
NR,505,1,2120448,237542657,-1,151.1502,-33.7944,1030,17,1,1745106496,1745128563,0
NR,505,1,2120448,237543169,-1,151.1435,-33.7956,1000,8,1,1745106586,1745128563,0
NR,505,1,2120448,237224449,-1,151.1385,-33.7946,1000,2,1,1745106646,1745128563,0
NR,505,1,2120448,237574404,-1,151.1328,-33.7924,1000,14,1,1745106686,1745128563,0
NR,505,1,2120448,235662850,-1,151.1272,-33.789,1000,7,1,1745106776,1745128563,0
NR,505,1,2120448,237309954,-1,151.125,-33.7885,1000,3,1,1745106826,1745128563,0
NR,505,1,2120448,237574402,-1,151.1229,-33.7904,1000,7,1,1745106836,1745128563,0
NR,505,1,2120448,237329665,-1,151.1197,-33.7934,1000,10,1,1745106866,1745128564,0
NR,505,1,2120448,237545473,-1,151.1173,-33.7956,1000,3,1,1745106916,1745128563,0
NR,505,1,2120448,237329666,-1,151.1164,-33.7964,1000,3,1,1745106926,1745128564,0
NR,505,1,2120448,237545475,-1,151.1108,-33.8048,1000,7,1,1745106956,1745128564,0
NR,505,1,2120448,237544963,-1,151.1091,-33.8071,1000,3,1,1745106976,1745128564,0
NR,505,1,2120448,237547265,-1,151.1133,-33.8037,1000,5,1,1745106996,1745128564,0
NR,505,1,2120448,237547777,-1,151.1121,-33.8051,1000,2,1,1745107046,1745128564,0
NR,505,1,2120448,237547779,-1,151.1112,-33.8059,1000,2,1,1745107076,1745128564,0
NR,505,1,2120448,237146882,-1,151.109,-33.8078,1000,6,1,1745107086,1745128564,0
NR,505,1,2120448,237547267,-1,151.1077,-33.8089,1000,2,1,1745107106,1745128564,0
NR,505,1,2120448,237541889,-1,151.1057,-33.8115,1000,2,1,1745107226,1745128564,0
NR,505,1,2120448,237542401,-1,151.1044,-33.8137,1000,6,1,1745107236,1745128564,0
NR,505,1,2108672,237207809,-1,151.1028,-33.8163,1000,2,1,1745107356,1745128564,0
NR,505,1,2108672,235623169,-1,151.095,-33.8236,1000,21,1,1745107366,1745128564,0
NR,505,1,2108672,235623170,-1,151.0876,-33.8339,1000,9,1,1745107516,1745128564,0
NR,505,2,29501,5102084161,-1,115.7764,-31.8878,1000,2,1,1745070501,1745166183,0
NR,505,2,29501,5102260305,-1,115.7719,-31.89,1000,1,1,1745166140,1745166140,0
NR,505,2,27000,7516635201,-1,153.4918,-28.1521,1000,1,1,1745488230,1745488230,0
NR,505,3,40440,753909823,-1,153.0981,-27.6979,1000,1,1,1745429190,1745429190,0
NR,505,3,30343,584040510,-1,147.9623,-43.1429,1000,2,1,1745706471,1745743862,0
NR,505,2,26250,7247978562,-1,147.8503,-43.1457,1000,1,1,1745717912,1745717912,0
NR,505,2,26250,7247978561,-1,147.8503,-43.1457,1000,1,1,1745717979,1745717979,0
NR,505,2,26250,7247978569,-1,147.8503,-43.1457,1000,1,1,1745718030,1745718030,0
NR,505,2,26250,7247827010,-1,147.8503,-43.1457,1000,1,1,1745718393,1745718393,0
NR,505,2,26255,7247790145,-1,147.8503,-43.1457,1000,1,1,1745719837,1745719837,0
NR,505,2,26255,7247880257,-1,147.8503,-43.1457,1000,1,1,1745720577,1745720577,0
NR,505,2,26255,7247880258,-1,147.8503,-43.1457,1000,1,1,1745720683,1745720683,0
NR,505,2,26255,7247880259,-1,147.8503,-43.1457,1000,1,1,1745721216,1745721216,0
NR,505,2,26255,7248072769,-1,147.8503,-43.1457,1000,1,1,1745721317,1745721317,0
NR,505,2,26255,7247790153,-1,147.8503,-43.1457,1000,1,1,1745721424,1745721424,0
NR,505,2,26255,7247790146,-1,147.8503,-43.1457,1000,1,1,1745721567,1745721567,0
NR,505,2,26255,7247794241,-1,147.8503,-43.1457,1000,1,1,1745721610,1745721610,0
NR,505,2,26255,7247794249,-1,147.8503,-43.1457,1000,1,1,1745721647,1745721647,0
NR,505,2,26255,7247794251,-1,147.8503,-43.1457,1000,1,1,1745721712,1745721712,0
NR,505,2,26255,7247794250,-1,147.8503,-43.1457,1000,1,1,1745721729,1745721729,0
NR,505,2,26255,7247953985,-1,147.8503,-43.1457,1000,1,1,1745721759,1745721759,0
NR,505,2,26255,7248199745,-1,147.8503,-43.1457,1000,1,1,1745721816,1745721816,0
NR,505,2,26255,7248117826,-1,147.8503,-43.1457,1000,1,1,1745722561,1745722561,0
NR,505,2,26255,7247921225,-1,147.8503,-43.1457,1000,1,1,1745722601,1745722601,0
NR,505,2,26255,7247921226,-1,147.3298,-42.8833,1000,5,1,1745722613,1745743924,0
NR,505,2,26255,7248117834,-1,147.3305,-42.8832,1000,2,1,1745722615,1745743924,0
NR,505,2,26255,7247925315,-1,147.329,-42.8835,1000,2,1,1745722681,1745743924,0
NR,505,2,26255,7247925314,-1,147.329,-42.8835,1000,2,1,1745722752,1745743924,0
NR,505,2,26255,7247921227,-1,147.3285,-42.8839,1000,1,1,1745723134,1745723134,0
NR,505,3,30337,589627495,-1,144.8927,-37.8212,1000,2,1,1747588399,1747618142,0
NR,505,1,3184384,240270339,-1,145.2702,-37.8863,1000,1,1,1748415413,1748415413,0
NR,505,1,3186688,137241357,-1,145.2669,-37.8919,1000,1,1,1748427554,1748427554,0
NR,505,1,3177472,238194947,-1,144.3348,-38.0452,1000,1,1,1748710763,1748710763,0
NR,505,2,27000,7516635217,-1,153.4918,-28.1521,1000,1,1,1748915065,1748915065,0
NR,505,1,2098688,235679233,-1,151.2053,-33.8733,1000,1,1,1749491447,1749491447,0
NR,505,2,27504,7519973393,-1,153.0471,-27.4669,1000,1,1,1749588931,1749588931,0
NR,505,2,27504,7519973449,-1,153.0472,-27.467,1000,1,1,1749589013,1749589013,0
NR,505,2,27504,7519973394,-1,153.0472,-27.467,1000,1,1,1749589021,1749589021,0
NR,505,2,27504,7519973459,-1,153.0467,-27.4668,1000,2,1,1749589757,1749648604,0
NR,505,2,27504,7517429842,-1,153.0297,-27.4648,1000,2,1,1749762001,1749887463,0
NR,505,2,27504,7521509457,-1,153.031,-27.4638,1000,2,1,1749762021,1749784081,0
NR,505,2,27504,7520051281,-1,153.0325,-27.4586,1000,4,1,1749762151,1749887521,0
NR,505,2,27504,7516377107,-1,153.0482,-27.4526,1000,1,1,1749762783,1749762783,0
NR,505,2,27501,7516278803,-1,152.9722,-27.4784,1000,6,1,1749859181,1749887461,0
NR,505,2,27501,7517089859,-1,152.9725,-27.4774,1000,1,1,1749859469,1749859469,0
NR,505,2,27501,7516278857,-1,152.9744,-27.4763,1000,4,1,1749859562,1749887461,0
NR,505,2,27501,7516278859,-1,152.9725,-27.4774,1000,1,1,1749859607,1749859607,0
NR,505,2,27504,7517474834,-1,152.9725,-27.4774,1000,1,1,1749859617,1749859617,0
NR,505,2,27504,7517474898,-1,152.9725,-27.4774,1000,1,1,1749859637,1749859637,0
NR,505,2,27504,7520931913,-1,152.9725,-27.4774,1000,1,1,1749859657,1749859657,0
NR,505,2,27504,7517401161,-1,152.9725,-27.4774,1000,1,1,1749859687,1749859687,0
NR,505,2,27504,7517048907,-1,152.9725,-27.4774,1000,1,1,1749859707,1749859707,0
NR,505,2,27501,7517200459,-1,152.9736,-27.4767,1000,2,1,1749859737,1749887461,0
NR,505,2,27501,7516278849,-1,152.9774,-27.4746,1000,7,1,1749859908,1749887462,0
NR,505,2,27501,7516278865,-1,152.9774,-27.4737,1000,2,1,1749860052,1749887462,0
NR,505,2,27501,7516278801,-1,152.9753,-27.476,1000,1,1,1749860354,1749860354,0
NR,505,2,27504,7517048913,-1,152.9982,-27.4688,1000,7,1,1749861406,1749887462,0
NR,505,2,27504,7517048905,-1,153.0017,-27.4678,1000,6,1,1749861451,1749887462,0
NR,505,2,27504,7520202826,-1,153.0014,-27.4669,1000,1,1,1749861486,1749861486,0
NR,505,2,27504,7520202770,-1,153.0018,-27.4673,1000,2,1,1749861499,1749887462,0
NR,505,2,27504,7520202818,-1,153.0026,-27.4682,1000,3,1,1749861509,1749887462,0
NR,505,2,27504,7516835907,-1,153.003,-27.4686,1000,1,1,1749861519,1749861519,0
NR,505,2,27504,7516835913,-1,153.0032,-27.4688,1000,2,1,1749861530,1749887462,0
NR,505,2,27504,7516835921,-1,153.006,-27.471,1000,11,1,1749861564,1749887463,0
NR,505,2,27504,7516835905,-1,153.0045,-27.4705,1000,2,1,1749861573,1749887462,0
NR,505,2,27504,7517270100,-1,153.0058,-27.4726,1000,2,1,1749861691,1749887462,0
NR,505,2,27504,7517266001,-1,153.0096,-27.4696,1000,9,1,1749861711,1749887463,0
NR,505,2,27504,7517438033,-1,153.0146,-27.4676,1000,12,1,1749861811,1749887463,0
NR,505,2,27504,7517438034,-1,153.0182,-27.468,1000,3,1,1749861931,1749887463,0
NR,505,2,27504,7517433937,-1,153.0187,-27.4684,1000,1,1,1749861941,1749861941,0
NR,505,2,27504,7517265938,-1,153.0188,-27.4685,1000,1,1,1749861951,1749861951,0
NR,505,2,27504,7522238481,-1,153.0214,-27.4699,1000,6,1,1749861991,1749887463,0
NR,505,2,27504,7517044817,-1,153.0297,-27.4648,1000,22,1,1749862455,1749887464,0
NR,505,2,27504,7516454993,-1,153.0318,-27.4598,1000,3,1,1749863525,1749887521,0
NR,505,2,27504,7516966994,-1,153.0354,-27.4583,1000,5,1,1749863648,1749887522,0
NR,505,2,27504,7519911953,-1,153.0363,-27.4598,1000,4,1,1749863844,1749887522,0
NR,505,2,27504,7519350857,-1,153.0372,-27.4602,1000,3,1,1749863897,1749887522,0
